datetime,consumption_reinforcement,consumption_concentrate,consumption_pellets,consumption_scrap,production_all_reinforcement,production_rus_reinforcement,production_all_concentrate,production_rus_concentrate,production_all_pellets,production_rus_pellets,production_all_coke,production_rus_coke,import_reinforcement,import_concentrate,import_pellets,import_scrap,import_coke,export_reinforcement,export_concentrate,export_pellets,export_coke,export_scrap,exchange_rate_usd,scrap_price_lme_M01,scrap_price_lme_M06,scrap_price_lme_M15,Mean_US_Dollar_Russian_Ruble_USD/RUB,Mean_US_Dollar_Russian_Ruble_USD/RUB_TOM,Mean_Russian_Ruble_US_Dollar_RUB/USD,Mean_Euro_Russian_Ruble_EUR/RUB,Mean_Russian_Ruble_Euro_RUB/EUR,Mean_Chinese_Yuan_Russian_Ruble_CNY/RUB,Mean_Russian_Ruble_Chinese_Yuan_RUB/CNY,Mean_Russian_Ruble_Turkish_Lira_RUB/TRY,Mean_Turkish_Lira_Russian_Ruble_TRY/RUB,Mean_Dow_Jones_Iron_&_Steel_DJUSST_NYSE,Volume_Dow_Jones_Iron_&_Steel_DJUSST_NYSE,Mean_Taiwan_Steel_TSTI_Taiwan,Volume_Taiwan_Steel_TSTI_Taiwan,Mean_Coal_(ICI_4)_Indonesian_Coal_Index_Futures_IICc1_CME,Volume_Coal_(ICI_4)_Indonesian_Coal_Index_Futures_IICc1_CME,Mean_ZCE_Thermal_Coal_CZCc1_ZCE,Volume_ZCE_Thermal_Coal_CZCc1_ZCE,Mean_STEEL_HRC_FOB_CHINA_Futures_MHCc1_London,Volume_STEEL_HRC_FOB_CHINA_Futures_MHCc1_London,Mean_Steel_Rebar_Futures_SRRc1_London,Volume_Steel_Rebar_Futures_SRRc1_London,Mean_Steel_Scrap_Futures_SSCc1_London,Volume_Steel_Scrap_Futures_SSCc1_London,Mean_US_Midwest_Domestic_Hot-Rolled_Coil_Steel_Futures_HRCc1_CME,Volume_US_Midwest_Domestic_Hot-Rolled_Coil_Steel_Futures_HRCc1_CME,Mean_Metallurgical_Coke_Futures_DCJc1_DCE,Volume_Metallurgical_Coke_Futures_DCJc1_DCE,Mean_Rotterdam_Coal_Futures_ATWMc1_ICE,Volume_Rotterdam_Coal_Futures_ATWMc1_ICE,Mean_Coal_(API2)_CIF_ARA_(ARGUS-McCloskey)_Futures_MTFc1_CME,Volume_Coal_(API2)_CIF_ARA_(ARGUS-McCloskey)_Futures_MTFc1_CME,Mean_Coal_(API4)_FOB_Richards_Bay_(ARGUS-McCloskey)_Futures_FMFc1_CME,Volume_Coal_(API4)_FOB_Richards_Bay_(ARGUS-McCloskey)_Futures_FMFc1_CME,Mean_Coking_Coal_Futures_DJMc1_DCE,Volume_Coking_Coal_Futures_DJMc1_DCE,Mean_Iron_ore_fines_62%_Fe_CFR_Futures_TIOc1_CME,Volume_Iron_ore_fines_62%_Fe_CFR_Futures_TIOc1_CME,WPU101707,WPU101,WPU10170301,PCU3312213312211,WPU101703,WPU101704,WPU101705,WPU101708,PCU3312213312213,PCU331222331222,china_credit_impulse,ChinaHousingPriceYoY,China-ShanghaiShenzhenCSI300Index,shipment_reinforcement_sum,shipment_scrap_sum,prod_prices_reinf_imp_min,prod_prices_reinf_imp_median,prod_prices_reinf_imp_mean,prod_prices_reinf_imp_max,prod_prices_reinf_inn_min,prod_prices_reinf_inn_median,prod_prices_reinf_inn_mean,prod_prices_reinf_inn_max,prod_prices_scrap_inn_min,prod_prices_scrap_inn_median,prod_prices_scrap_inn_mean,prod_prices_scrap_inn_max
2018-01-28,482.19,8619.71,3473.257,871.738,969.2,510.3,14771.6,8467.1,6419.4,4127.4,3443.8,2314.0,82.85,415.0,160.0,25.757,7.123,110.9,262.4,814.2,208.7,179.172,55.8288,364.0,345.0,313.0,56.00415,,0.0178499999999999,69.656,0.0144,8.90145,0.11285,0.06695,14.94,305.775,16704284.0,106.675,79417999360.0,,,727.8,0.0,,,564.0,45.0,364.0,0.0,679.0,0.0,2085.0,0.0,95.3,11.0,95.25,5.0,97.3,0.0,1307.5,0.0,76.21,0.0,211.5,217.6,116.6,192.5,131.3,178.1,239.8,193.9,181.2,188.9,27.0,5.0,4381.3,399.5,845.8,543.0,543.0,543.0,543.0,30800.0,33790.0,34029.6,38116.0,251.0,12950.0,7898.71,15400.0
2018-01-29,482.19,8619.71,3473.257,871.738,969.2,510.3,14771.6,8467.1,6419.4,4127.4,3443.8,2314.0,82.85,415.0,160.0,25.757,7.123,110.9,262.4,814.2,208.7,179.172,55.8288,365.0,345.0,313.0,56.3441,,0.01775,69.769,0.01435,8.8992,0.11245,0.067,14.92,309.105,18311456.0,106.855,59361001472.0,,,749.6,8.0,,,564.0,270.0,365.0,0.0,679.0,0.0,2085.0,0.0,92.5,95.0,91.25,22.0,97.85,15.0,1394.0,0.0,76.1,0.0,211.5,217.6,116.6,192.5,131.3,178.1,239.8,193.9,181.2,188.9,27.0,5.0,4302.02,399.5,845.8,543.0,543.0,543.0,543.0,30800.0,33790.0,34029.6,38116.0,251.0,12950.0,7898.71,15400.0
2018-01-30,482.19,8619.71,3473.257,871.738,969.2,510.3,14771.6,8467.1,6419.4,4127.4,3443.8,2314.0,82.85,415.0,160.0,25.757,7.123,110.9,262.4,814.2,208.7,179.172,56.2908,365.0,342.0,313.0,56.1623,,0.0178,69.712,0.01435,8.875499999999999,0.11265,0.0673,14.86,302.02,27233376.0,106.675,60730998784.0,,,752.4,0.0,,,564.0,0.0,365.0,0.0,679.0,0.0,2119.5,2.0,90.85,42.0,90.9,15.0,97.2,30.0,1511.0,4.0,75.99,0.0,211.5,217.6,116.6,192.5,131.3,178.1,239.8,193.9,181.2,188.9,27.0,5.0,4256.1,399.5,845.8,543.0,543.0,543.0,543.0,30800.0,33790.0,34029.6,38116.0,251.0,12950.0,7898.71,15400.0
2018-01-31,482.19,8619.71,3473.257,871.738,969.2,510.3,14771.6,8467.1,6419.4,4127.4,3443.8,2314.0,82.85,415.0,160.0,25.757,7.123,110.9,262.4,814.2,208.7,179.172,56.2914,364.11,342.0,312.0,56.236,,0.01775,69.9865,0.01425,8.932549999999999,0.11205,0.0668499999999999,14.96,296.205,30314572.0,106.155,100901003264.0,,,772.6,10.0,,,564.8,0.0,364.11,0.0,732.0,16.0,2079.5,2.0,90.15,32.0,89.6,80.0,95.85,20.0,1502.0,4.0,75.86,0.0,211.5,217.6,116.6,192.5,131.3,178.1,239.8,193.9,181.2,188.9,27.0,5.0,4275.9,399.5,845.8,543.0,543.0,543.0,543.0,30800.0,33790.0,34029.6,38116.0,251.0,12950.0,7898.71,15400.0
2018-02-01,437.05,7985.207,3126.752,1087.777,865.1,466.0,13340.4,7806.3,5523.5,3637.5,3044.7,2051.8,70.72,390.0,130.0,33.191,12.644,99.7,211.1,640.8,235.4,273.794,56.184,349.0,332.0,312.0,56.168,,0.0178,69.9475,0.0143,8.91405,0.11215,0.06675,14.97,292.725,26311950.0,106.62,72061001728.0,,,783.6,8.0,,,540.0,30.0,349.0,3420.0,725.0,34.0,2079.5,0.0,88.375,91.0,87.85,15.0,94.9,30.0,1400.0,4.0,71.99,0.0,221.2,222.1,117.8,195.9,132.7,187.2,244.4,198.2,183.3,192.9,27.2,5.2,4245.9,366.4,1054.6,525.0,570.0,561.0,570.0,30800.0,33615.5,33325.5,34480.0,252.0,13275.0,8260.13,16275.0
2018-02-02,437.05,7985.207,3126.752,1087.777,865.1,466.0,13340.4,7806.3,5523.5,3637.5,3044.7,2051.8,70.72,390.0,130.0,33.191,12.644,99.7,211.1,640.8,235.4,273.794,56.2613,347.0,338.0,311.0,56.23225,,0.0178,70.1985,0.01425,8.927900000000001,0.11195,0.06675,15.005,285.105,23734100.0,106.585,85034000384.0,,,772.8,0.0,,,540.0,0.0,347.0,1490.0,720.0,28.0,2079.5,0.0,88.4,30.0,88.45,85.0,95.1,50.0,1400.0,0.0,72.94,0.0,221.2,222.1,117.8,195.9,132.7,187.2,244.4,198.2,183.3,192.9,27.2,5.2,4271.23,366.4,1054.6,525.0,570.0,561.0,570.0,30800.0,33615.5,33325.5,34480.0,252.0,13275.0,8260.13,16275.0
2018-02-03,437.05,7985.207,3126.752,1087.777,865.1,466.0,13340.4,7806.3,5523.5,3637.5,3044.7,2051.8,70.72,390.0,130.0,33.191,12.644,99.7,211.1,640.8,235.4,273.794,56.0408,347.0,338.0,311.0,56.23225,,0.0178,70.1985,0.01425,8.927900000000001,0.11195,0.06675,15.005,285.105,23734100.0,106.585,85034000384.0,,,772.8,0.0,,,540.0,0.0,347.0,1490.0,720.0,28.0,2079.5,0.0,88.4,30.0,88.45,85.0,95.1,50.0,1400.0,0.0,72.94,0.0,221.2,222.1,117.8,195.9,132.7,187.2,244.4,198.2,183.3,192.9,27.2,5.2,4271.23,366.4,1054.6,525.0,570.0,561.0,570.0,30800.0,33615.5,33325.5,34480.0,252.0,13275.0,8260.13,16275.0
2018-02-04,437.05,7985.207,3126.752,1087.777,865.1,466.0,13340.4,7806.3,5523.5,3637.5,3044.7,2051.8,70.72,390.0,130.0,33.191,12.644,99.7,211.1,640.8,235.4,273.794,56.0408,347.0,338.0,311.0,56.23225,,0.0178,70.1985,0.01425,8.96945,0.11195,0.06675,15.005,285.105,23734100.0,106.585,85034000384.0,,,772.8,0.0,,,540.0,0.0,347.0,1490.0,720.0,28.0,2079.5,0.0,88.4,30.0,88.45,85.0,95.1,50.0,1400.0,0.0,72.94,0.0,221.2,222.1,117.8,195.9,132.7,187.2,244.4,198.2,183.3,192.9,27.2,5.2,4271.23,366.4,1054.6,525.0,570.0,561.0,570.0,30800.0,33615.5,33325.5,34480.0,252.0,13275.0,8260.13,16275.0
2018-02-05,437.05,7985.207,3126.752,1087.777,865.1,466.0,13340.4,7806.3,5523.5,3637.5,3044.7,2051.8,70.72,390.0,130.0,33.191,12.644,99.7,211.1,640.8,235.4,273.794,56.0408,352.5,350.0,312.0,56.861,,0.0175999999999999,70.69200000000001,0.01415,9.03205,0.1106999999999999,0.0665,15.06,279.47,25839016.0,105.59,112285999104.0,,,765.0,0.0,,,560.0,30.0,352.5,580.0,727.5,9.0,2079.5,0.0,87.25,60.0,87.1,5.0,94.2,0.0,1400.0,0.0,74.34,0.0,221.2,222.1,117.8,195.9,132.7,187.2,244.4,198.2,183.3,192.9,27.2,5.2,4274.15,366.4,1054.6,525.0,570.0,561.0,570.0,30800.0,33615.5,33325.5,34480.0,252.0,13275.0,8260.13,16275.0
2018-02-06,437.05,7985.207,3126.752,1087.777,865.1,466.0,13340.4,7806.3,5523.5,3637.5,3044.7,2051.8,70.72,390.0,130.0,33.191,12.644,99.7,211.1,640.8,235.4,273.794,56.6278,350.0,348.0,312.0,57.14660000000001,,0.01745,70.6845,0.0141,9.0982,0.10995,0.06615,15.14,274.095,26137856.0,102.395,198265995264.0,50.25,0.0,764.4,0.0,,,560.0,0.0,350.0,445.0,729.0,92.0,2079.5,0.0,86.55,82.0,85.65,35.0,92.5,15.0,1400.0,0.0,74.43,0.0,221.2,222.1,117.8,195.9,132.7,187.2,244.4,198.2,183.3,192.9,27.2,5.2,4148.89,366.4,1054.6,525.0,570.0,561.0,570.0,30800.0,33615.5,33325.5,34480.0,252.0,13275.0,8260.13,16275.0
2018-02-07,437.05,7985.207,3126.752,1087.777,865.1,466.0,13340.4,7806.3,5523.5,3637.5,3044.7,2051.8,70.72,390.0,130.0,33.191,12.644,99.7,211.1,640.8,235.4,273.794,57.2196,351.0,348.0,312.0,57.195,,0.0174,70.4695,0.01415,9.1216,0.10935,0.066,15.145,281.625,22288280.0,102.775,136094998528.0,50.0,10.0,760.6,0.0,,,563.0,24.0,351.0,438.0,730.0,65.0,2079.5,0.0,85.7,90.0,85.85,25.0,92.25,15.0,1400.0,0.0,74.55,1.0,221.2,222.1,117.8,195.9,132.7,187.2,244.4,198.2,183.3,192.9,27.2,5.2,4050.5,366.4,1054.6,525.0,570.0,561.0,570.0,30800.0,33615.5,33325.5,34480.0,252.0,13275.0,8260.13,16275.0
2018-02-08,437.05,7985.207,3126.752,1087.777,865.1,466.0,13340.4,7806.3,5523.5,3637.5,3044.7,2051.8,70.72,390.0,130.0,33.191,12.644,99.7,211.1,640.8,235.4,273.794,56.9533,355.0,346.0,315.0,57.9749,,0.01725,71.08949999999999,0.0141,9.15795,0.10915,0.06575,15.21,275.15,24827390.0,102.445,99833004032.0,49.55,0.0,721.6,6260.0,,,563.0,15.0,355.0,155.0,739.0,4.0,2079.5,0.0,83.65,115.0,83.85,35.0,91.0,5.0,1400.0,0.0,75.69,0.0,221.2,222.1,117.8,195.9,132.7,187.2,244.4,198.2,183.3,192.9,27.2,5.2,4012.05,366.4,1054.6,525.0,570.0,561.0,570.0,30800.0,33615.5,33325.5,34480.0,252.0,13275.0,8260.13,16275.0
2018-02-09,437.05,7985.207,3126.752,1087.777,865.1,466.0,13340.4,7806.3,5523.5,3637.5,3044.7,2051.8,70.72,390.0,130.0,33.191,12.644,99.7,211.1,640.8,235.4,273.794,57.6736,360.0,356.0,334.0,58.34005,,0.01715,71.4305,0.0139999999999999,9.2676,0.108,0.06565,15.25,270.445,25127320.0,101.22,96679002112.0,49.7,0.0,723.1,5608.0,,,571.0,93.0,360.0,195.0,728.5,32.0,2079.5,0.0,82.25,10.0,82.4,40.0,91.0,5.0,1400.0,0.0,74.89,0.0,221.2,222.1,117.8,195.9,132.7,187.2,244.4,198.2,183.3,192.9,27.2,5.2,3840.65,366.4,1054.6,525.0,570.0,561.0,570.0,30800.0,33615.5,33325.5,34480.0,252.0,13275.0,8260.13,16275.0
2018-02-10,437.05,7985.207,3126.752,1087.777,865.1,466.0,13340.4,7806.3,5523.5,3637.5,3044.7,2051.8,70.72,390.0,130.0,33.191,12.644,99.7,211.1,640.8,235.4,273.794,58.1718,360.0,356.0,334.0,58.34005,,0.01715,71.4305,0.0139999999999999,9.2676,0.108,0.06565,15.25,270.445,25127320.0,101.22,96679002112.0,49.7,0.0,723.1,5608.0,,,571.0,93.0,360.0,195.0,728.5,32.0,2079.5,0.0,82.25,10.0,82.4,40.0,91.0,5.0,1400.0,0.0,74.89,0.0,221.2,222.1,117.8,195.9,132.7,187.2,244.4,198.2,183.3,192.9,27.2,5.2,3840.65,366.4,1054.6,525.0,570.0,561.0,570.0,30800.0,33615.5,33325.5,34480.0,252.0,13275.0,8260.13,16275.0
2018-02-11,437.05,7985.207,3126.752,1087.777,865.1,466.0,13340.4,7806.3,5523.5,3637.5,3044.7,2051.8,70.72,390.0,130.0,33.191,12.644,99.7,211.1,640.8,235.4,273.794,58.1718,360.0,356.0,334.0,58.34005,,0.01715,71.4305,0.0139999999999999,9.28225,0.108,0.06565,15.25,270.445,25127320.0,101.22,96679002112.0,49.7,0.0,723.1,5608.0,,,571.0,93.0,360.0,195.0,728.5,32.0,2079.5,0.0,82.25,10.0,82.4,40.0,91.0,5.0,1400.0,0.0,74.89,0.0,221.2,222.1,117.8,195.9,132.7,187.2,244.4,198.2,183.3,192.9,27.2,5.2,3840.65,366.4,1054.6,525.0,570.0,561.0,570.0,30800.0,33615.5,33325.5,34480.0,252.0,13275.0,8260.13,16275.0
2018-02-12,437.05,7985.207,3126.752,1087.777,865.1,466.0,13340.4,7806.3,5523.5,3637.5,3044.7,2051.8,70.72,390.0,130.0,33.191,12.644,99.7,211.1,640.8,235.4,273.794,58.1718,355.0,345.0,330.0,58.0247,,0.0172,71.1475,0.0139999999999999,9.2056,0.1088,0.06565,15.245,280.19,20351790.0,102.59,76145000448.0,49.25,0.0,722.5,7714.0,,,571.5,120.0,355.0,60.0,743.5,23.0,2079.5,0.0,82.45,15.0,82.6,0.0,91.2,0.0,1400.0,0.0,75.65,0.0,221.2,222.1,117.8,195.9,132.7,187.2,244.4,198.2,183.3,192.9,27.2,5.2,3890.1,366.4,1054.6,525.0,570.0,561.0,570.0,30800.0,33615.5,33325.5,34480.0,252.0,13275.0,8260.13,16275.0
2018-02-13,437.05,7985.207,3126.752,1087.777,865.1,466.0,13340.4,7806.3,5523.5,3637.5,3044.7,2051.8,70.72,390.0,130.0,33.191,12.644,99.7,211.1,640.8,235.4,273.794,58.0171,357.0,348.0,330.0,57.78035,,0.0173,71.32,0.01405,9.1156,0.1096999999999999,0.06585,15.165,283.905,21730404.0,102.59,76145000448.0,49.0,0.0,719.3,3528.0,,,571.5,0.0,357.0,165.0,747.5,34.0,2079.5,0.0,84.45,35.0,84.5,10.0,91.7,55.0,1400.0,0.0,76.49,20.0,221.2,222.1,117.8,195.9,132.7,187.2,244.4,198.2,183.3,192.9,27.2,5.2,3935.63,366.4,1054.6,525.0,570.0,561.0,570.0,30800.0,33615.5,33325.5,34480.0,252.0,13275.0,8260.13,16275.0
2018-02-14,437.05,7985.207,3126.752,1087.777,865.1,466.0,13340.4,7806.3,5523.5,3637.5,3044.7,2051.8,70.72,390.0,130.0,33.191,12.644,99.7,211.1,640.8,235.4,273.794,57.7701,357.0,358.0,330.0,57.2363,,0.01745,70.92699999999999,0.01415,9.0162,0.1108,0.0663,15.095,289.265,22538196.0,102.59,76145000448.0,49.5,0.0,723.5,2478.0,,,571.5,0.0,357.0,75.0,742.5,44.0,2079.5,0.0,85.05,0.0,85.0,0.0,93.05,10.0,1400.0,0.0,76.67,0.0,221.2,222.1,117.8,195.9,132.7,187.2,244.4,198.2,183.3,192.9,27.2,5.2,3966.96,366.4,1054.6,525.0,570.0,561.0,570.0,30800.0,33615.5,33325.5,34480.0,252.0,13275.0,8260.13,16275.0
2018-02-15,437.05,7985.207,3126.752,1087.777,865.1,466.0,13340.4,7806.3,5523.5,3637.5,3044.7,2051.8,70.72,390.0,130.0,33.191,12.644,99.7,211.1,640.8,235.4,273.794,57.5899,357.0,365.0,330.0,56.637,,0.01765,70.721,0.01415,8.92365,0.11215,0.06655,15.015,296.495,20082154.0,102.59,76145000448.0,49.5,0.0,723.5,2478.0,,,571.5,102.0,357.0,66.0,745.0,0.0,2079.5,0.0,84.9,0.0,84.8,15.0,93.1,0.0,1400.0,0.0,76.76,0.0,221.2,222.1,117.8,195.9,132.7,187.2,244.4,198.2,183.3,192.9,27.2,5.2,3966.96,366.4,1054.6,525.0,570.0,561.0,570.0,30800.0,33615.5,33325.5,34480.0,252.0,13275.0,8260.13,16275.0
2018-02-16,437.05,7985.207,3126.752,1087.777,865.1,466.0,13340.4,7806.3,5523.5,3637.5,3044.7,2051.8,70.72,390.0,130.0,33.191,12.644,99.7,211.1,640.8,235.4,273.794,56.5918,356.0,362.0,330.0,56.3238,,0.01775,70.31700000000001,0.0142,8.882200000000001,0.11265,0.06665,14.995,304.855,58445756.0,102.59,76145000448.0,49.5,0.0,723.5,2478.0,,,570.0,0.0,356.0,0.0,751.0,2.0,2079.5,0.0,85.15,15.0,84.7,0.0,94.15,0.0,1400.0,0.0,76.89,0.0,221.2,222.1,117.8,195.9,132.7,187.2,244.4,198.2,183.3,192.9,27.2,5.2,3966.96,366.4,1054.6,525.0,570.0,561.0,570.0,30800.0,33615.5,33325.5,34480.0,252.0,13275.0,8260.13,16275.0
2018-02-17,437.05,7985.207,3126.752,1087.777,865.1,466.0,13340.4,7806.3,5523.5,3637.5,3044.7,2051.8,70.72,390.0,130.0,33.191,12.644,99.7,211.1,640.8,235.4,273.794,56.3554,356.0,362.0,330.0,56.3238,,0.01775,70.31700000000001,0.0142,8.882200000000001,0.11265,0.06665,14.995,304.855,58445756.0,102.59,76145000448.0,49.5,0.0,723.5,2478.0,,,570.0,0.0,356.0,0.0,751.0,2.0,2079.5,0.0,85.15,15.0,84.7,0.0,94.15,0.0,1400.0,0.0,76.89,0.0,221.2,222.1,117.8,195.9,132.7,187.2,244.4,198.2,183.3,192.9,27.2,5.2,3966.96,366.4,1054.6,525.0,570.0,561.0,570.0,30800.0,33615.5,33325.5,34480.0,252.0,13275.0,8260.13,16275.0
2018-02-18,437.05,7985.207,3126.752,1087.777,865.1,466.0,13340.4,7806.3,5523.5,3637.5,3044.7,2051.8,70.72,390.0,130.0,33.191,12.644,99.7,211.1,640.8,235.4,273.794,56.3554,356.0,362.0,330.0,56.3238,,0.01775,70.31700000000001,0.0142,8.8869,0.11265,0.06665,14.995,304.855,58445756.0,102.59,76145000448.0,49.5,0.0,723.5,2478.0,,,570.0,0.0,356.0,0.0,751.0,2.0,2079.5,0.0,85.15,15.0,84.7,0.0,94.15,0.0,1400.0,0.0,76.89,0.0,221.2,222.1,117.8,195.9,132.7,187.2,244.4,198.2,183.3,192.9,27.2,5.2,3966.96,366.4,1054.6,525.0,570.0,561.0,570.0,30800.0,33615.5,33325.5,34480.0,252.0,13275.0,8260.13,16275.0
2018-02-19,437.05,7985.207,3126.752,1087.777,865.1,466.0,13340.4,7806.3,5523.5,3637.5,3044.7,2051.8,70.72,390.0,130.0,33.191,12.644,99.7,211.1,640.8,235.4,273.794,56.3554,354.0,362.0,330.0,56.39865,,0.01775,69.9615,0.01425,8.89335,0.11265,0.06655,15.03,304.855,58445756.0,102.59,76145000448.0,49.5,0.0,723.5,2478.0,,,570.0,0.0,354.0,0.0,751.0,2.0,2079.5,0.0,85.2,0.0,84.7,0.0,94.15,0.0,1400.0,0.0,76.89,0.0,221.2,222.1,117.8,195.9,132.7,187.2,244.4,198.2,183.3,192.9,27.2,5.2,3966.96,366.4,1054.6,525.0,570.0,561.0,570.0,30800.0,33615.5,33325.5,34480.0,252.0,13275.0,8260.13,16275.0
2018-02-20,437.05,7985.207,3126.752,1087.777,865.1,466.0,13340.4,7806.3,5523.5,3637.5,3044.7,2051.8,70.72,390.0,130.0,33.191,12.644,99.7,211.1,640.8,235.4,273.794,56.3438,354.0,369.0,330.0,56.5842,,0.01765,69.827,0.01435,8.9185,0.1122,0.06695,14.935,311.825,43629016.0,102.59,76145000448.0,49.65,0.0,723.5,2478.0,,,570.0,0.0,354.0,0.0,747.0,21.0,2079.5,0.0,85.65,50.0,85.6,15.0,94.8,5.0,1400.0,0.0,76.97,0.0,221.2,222.1,117.8,195.9,132.7,187.2,244.4,198.2,183.3,192.9,27.2,5.2,3966.96,366.4,1054.6,525.0,570.0,561.0,570.0,30800.0,33615.5,33325.5,34480.0,252.0,13275.0,8260.13,16275.0
2018-02-21,437.05,7985.207,3126.752,1087.777,865.1,466.0,13340.4,7806.3,5523.5,3637.5,3044.7,2051.8,70.72,390.0,130.0,33.191,12.644,99.7,211.1,640.8,235.4,273.794,56.5201,354.0,369.0,330.0,56.61675,,0.01765,69.762,0.0144,8.92425,0.1121,0.067,14.935,306.74,25514144.0,104.575,137011003392.0,50.0,5.0,723.5,2478.0,,,570.0,0.0,354.0,0.0,746.0,0.0,2079.5,0.0,85.6,0.0,85.65,15.0,94.7,10.0,1400.0,0.0,77.18,0.0,221.2,222.1,117.8,195.9,132.7,187.2,244.4,198.2,183.3,192.9,27.2,5.2,3966.96,366.4,1054.6,525.0,570.0,561.0,570.0,30800.0,33615.5,33325.5,34480.0,252.0,13275.0,8260.13,16275.0
2018-02-22,437.05,7985.207,3126.752,1087.777,865.1,466.0,13340.4,7806.3,5523.5,3637.5,3044.7,2051.8,70.72,390.0,130.0,33.191,12.644,99.7,211.1,640.8,235.4,273.794,56.6537,354.0,372.0,330.0,56.6705,,0.01765,69.736,0.01435,8.9209,0.11205,0.06695,14.94,304.995,19797134.0,105.065,105967001600.0,50.3,0.0,721.4,2872.0,,,568.0,0.0,354.0,0.0,745.0,0.0,2094.5,0.0,86.0,0.0,86.05,10.0,94.75,0.0,1301.0,0.0,77.06,0.0,221.2,222.1,117.8,195.9,132.7,187.2,244.4,198.2,183.3,192.9,27.2,5.2,4052.73,366.4,1054.6,525.0,570.0,561.0,570.0,30800.0,33615.5,33325.5,34480.0,252.0,13275.0,8260.13,16275.0
2018-02-23,437.05,7985.207,3126.752,1087.777,865.1,466.0,13340.4,7806.3,5523.5,3637.5,3044.7,2051.8,70.72,390.0,130.0,33.191,12.644,99.7,211.1,640.8,235.4,273.794,56.7608,354.0,371.0,330.0,56.6705,,0.0178,69.736,0.01445,8.9108,0.1124,0.06715,14.915,303.64,15509893.0,106.35,181673000960.0,50.35,0.0,721.5,5478.0,,,568.0,0.0,354.0,0.0,745.0,0.0,2094.5,0.0,85.8,0.0,85.75,0.0,94.55,0.0,1301.0,0.0,77.11,0.0,221.2,222.1,117.8,195.9,132.7,187.2,244.4,198.2,183.3,192.9,27.2,5.2,4071.09,366.4,1054.6,525.0,570.0,561.0,570.0,30800.0,33615.5,33325.5,34480.0,252.0,13275.0,8260.13,16275.0
2018-02-24,437.05,7985.207,3126.752,1087.777,865.1,466.0,13340.4,7806.3,5523.5,3637.5,3044.7,2051.8,70.72,390.0,130.0,33.191,12.644,99.7,211.1,640.8,235.4,273.794,56.7608,354.0,371.0,330.0,56.6705,,0.0178,69.736,0.01445,8.9108,0.1124,0.06715,14.915,303.64,15509893.0,106.35,181673000960.0,50.35,0.0,721.5,5478.0,,,568.0,0.0,354.0,0.0,745.0,0.0,2094.5,0.0,85.8,0.0,85.75,0.0,94.55,0.0,1301.0,0.0,77.11,0.0,221.2,222.1,117.8,195.9,132.7,187.2,244.4,198.2,183.3,192.9,27.2,5.2,4071.09,366.4,1054.6,525.0,570.0,561.0,570.0,30800.0,33615.5,33325.5,34480.0,252.0,13275.0,8260.13,16275.0
2018-02-25,437.05,7985.207,3126.752,1087.777,865.1,466.0,13340.4,7806.3,5523.5,3637.5,3044.7,2051.8,70.72,390.0,130.0,33.191,12.644,99.7,211.1,640.8,235.4,273.794,56.7608,354.0,371.0,330.0,56.6705,,0.0178,69.736,0.01445,8.9194,0.1124,0.06715,14.915,303.64,15509893.0,106.35,181673000960.0,50.35,0.0,721.5,5478.0,,,568.0,0.0,354.0,0.0,745.0,0.0,2094.5,0.0,85.8,0.0,85.75,0.0,94.55,0.0,1301.0,0.0,77.11,0.0,221.2,222.1,117.8,195.9,132.7,187.2,244.4,198.2,183.3,192.9,27.2,5.2,4071.09,366.4,1054.6,525.0,570.0,561.0,570.0,30800.0,33615.5,33325.5,34480.0,252.0,13275.0,8260.13,16275.0
2018-02-26,437.05,7985.207,3126.752,1087.777,865.1,466.0,13340.4,7806.3,5523.5,3637.5,3044.7,2051.8,70.72,390.0,130.0,33.191,12.644,99.7,211.1,640.8,235.4,273.794,56.7608,356.0,377.0,330.0,56.11475,,0.0179,69.104,0.0144999999999999,8.88515,0.1131,0.0677,14.77,307.64,23088946.0,106.41,138474995712.0,50.5,0.0,711.2,7696.0,,,568.0,0.0,356.0,45.0,743.5,23.0,2177.5,6.0,84.95,128.0,83.5,115.0,94.15,45.0,1301.0,0.0,77.44,0.0,221.2,222.1,117.8,195.9,132.7,187.2,244.4,198.2,183.3,192.9,27.2,5.2,4118.42,366.4,1054.6,525.0,570.0,561.0,570.0,30800.0,33615.5,33325.5,34480.0,252.0,13275.0,8260.13,16275.0
2018-02-27,437.05,7985.207,3126.752,1087.777,865.1,466.0,13340.4,7806.3,5523.5,3637.5,3044.7,2051.8,70.72,390.0,130.0,33.191,12.644,99.7,211.1,640.8,235.4,273.794,55.9208,358.0,379.0,330.0,55.9539,,0.0178499999999999,68.71950000000001,0.01455,8.864149999999999,0.1128,0.06785,14.735,307.095,16198499.0,106.12,103670996992.0,50.35,0.0,695.7,4452.0,,,568.0,0.0,358.0,2223.0,746.0,0.0,2214.0,4.0,81.925,289.0,82.0,210.0,95.25,110.0,1301.0,0.0,77.37,0.0,221.2,222.1,117.8,195.9,132.7,187.2,244.4,198.2,183.3,192.9,27.2,5.2,4058.98,366.4,1054.6,525.0,570.0,561.0,570.0,30800.0,33615.5,33325.5,34480.0,252.0,13275.0,8260.13,16275.0
